cust_id;date;mortgage_id;amount
445009647273;21.01.2020;6105379079;216000.0
445009660545;21.01.2020;6105379030;148000.0
445000719855;21.01.2020;6105379007;130000.0
445006381637;21.01.2020;6105379091;140000.0
445009606717;21.01.2020;6105379038;136000.0
445004616196;21.01.2020;6105379004;132000.0
007286909369;21.01.2020;6105379159;200000.0
444004568663;21.01.2020;6105378913;150000.0
445009626399;21.01.2020;6105378904;136000.0
444003974940;21.01.2020;6105378778;200000.0
445004431065;21.01.2020;6105378921;100000.0
445000130091;21.01.2020;6105378711;150000.0
445009653296;21.01.2020;6105379029;115000.0
445001941672;21.01.2020;6105379127;140000.0
445002056148;21.01.2020;6105378863;196000.0
445009647600;21.01.2020;6105378782;50000.0
444005167778;21.01.2020;6105378870;160000.0
445007208555;21.01.2020;6105378732;140000.0
444003466142;21.01.2020;6105378722;204000.0
007271814755;21.01.2020;6105378739;240000.0
445002726251;21.01.2020;6105378911;170000.0
445002819573;21.01.2020;6105378690;216000.0
007282439684;21.01.2020;6105378699;128000.0
445001457935;21.01.2020;6105378691;280000.0
445009609602;21.01.2020;6105378895;104000.0
444005768986;21.01.2020;6105378707;200000.0
444005230159;21.01.2020;6105378926;125000.0
445002939208;21.01.2020;6009137772;2137.25
445009608212;21.01.2020;6105378753;128000.0
007286354476;21.01.2020;6105378830;245000.0
444003394238;22.01.2020;6105388044;130000.0
445005692997;22.01.2020;6105388050;210000.0
445009659435;22.01.2020;6105388069;228000.0
445009551092;22.01.2020;6105388045;320000.0
445000910867;22.01.2020;6105388042;204000.0
445004012805;22.01.2020;6105388062;300000.0
444005958607;22.01.2020;6105388024;120000.0
445009045866;22.01.2020;6105388060;88000.0
445000526288;22.01.2020;6105387976;284000.0
444006504328;22.01.2020;6105387997;200000.0
445006218373;22.01.2020;6105387923;108000.0
003314403032;22.01.2020;6105387917;72000.0
002401017938;22.01.2020;6105387928;150000.0
445009660228;22.01.2020;6105387968;120000.0
445009648787;22.01.2020;6105388001;380000.0
445008682358;22.01.2020;6105387938;140000.0
007289127565;22.01.2020;6105387898;216000.0
445009612565;22.01.2020;6105388000;500000.0
445009666310;22.01.2020;6105387985;160000.0
444005173548;22.01.2020;6105388005;240000.0
445001488469;22.01.2020;6105387913;96000.0
445005526833;22.01.2020;6105387957;148000.0
445009608293;22.01.2020;6105387937;196000.0
445009665838;22.01.2020;6105387984;110000.0
445003525853;22.01.2020;6105387895;120000.0
445009676740;22.01.2020;6105387964;180000.0
445005526656;22.01.2020;6105387922;140000.0
445004264859;22.01.2020;6105387973;108000.0
445000314010;22.01.2020;6105387894;216000.0
445004505975;22.01.2020;6105387891;110000.0
007284676173;22.01.2020;6105387962;175000.0
445009667732;22.01.2020;6105387988;180000.0
445009662597;22.01.2020;6105387998;111500.0
445009665422;22.01.2020;6105387969;130000.0
000938887435;22.01.2020;6105387881;112000.0
445009653669;22.01.2020;6105387832;170000.0
444006028901;22.01.2020;6105387760;135000.0
445009664750;22.01.2020;6105387869;154000.0
445009674866;22.01.2020;6105387886;80000.0
444004585939;22.01.2020;6105387878;130000.0
445004061649;22.01.2020;6105387863;116000.0
445009645705;22.01.2020;6105387877;143000.0
445009649884;22.01.2020;6105387820;115000.0
445009661902;22.01.2020;6105387818;113500.0
445009650128;22.01.2020;6105387831;110000.0
007286296588;22.01.2020;6105387890;120000.0
445009646531;22.01.2020;6105387719;100000.0
007282799853;22.01.2020;6105387813;228000.0
445009658776;22.01.2020;6105387735;168000.0
445009653127;22.01.2020;6105387695;150000.0
445001196089;22.01.2020;6105387704;92000.0
445007978794;22.01.2020;6105387696;70000.0
445009615792;22.01.2020;6105387670;160000.0
445002445461;22.01.2020;6105387647;116000.0
000916056444;22.01.2020;6105387671;55000.0
445005641501;22.01.2020;6105387854;290000.0
445009669156;22.01.2020;6105387656;304000.0
445005916908;22.01.2020;6105387805;250000.0
445009635229;22.01.2020;6105387774;275000.0
444003675418;22.01.2020;6105387575;145000.0
445004422693;22.01.2020;6105387368;176000.0
007274302937;22.01.2020;6105387616;250000.0
007288592963;22.01.2020;6105387493;120000.0
445009660402;22.01.2020;6105387602;115000.0
444004615052;22.01.2020;6105387469;165000.0
445009642593;22.01.2020;6105387558;144000.0
444003659387;22.01.2020;6105387600;210000.0
445000491765;22.01.2020;6105387520;65000.0
445001742943;22.01.2020;6105387460;255000.0
007254100066;22.01.2020;6105387630;160000.0
445009639683;22.01.2020;6105387629;100000.0
444004230002;22.01.2020;6105387369;160000.0
445009625967;22.01.2020;6105387543;152000.0
445008924232;22.01.2020;6105387535;244000.0
444004237814;22.01.2020;6105387389;305000.0
445009642061;22.01.2020;6105387603;216000.0
445005290920;22.01.2020;6105387480;155000.0
445009656803;22.01.2020;6105387589;190000.0
445005501574;22.01.2020;6105387446;186000.0
445003407653;22.01.2020;6105387274;175000.0
445006421392;22.01.2020;6105387250;185000.0
444004707136;22.01.2020;6105387209;440000.0
445002758770;22.01.2020;6105387323;500000.0
445001876965;22.01.2020;6105387249;196000.0
445000923709;22.01.2020;6105387227;120000.0
445008859146;22.01.2020;6105387282;240000.0
445006902625;22.01.2020;6105387188;120000.0
445002593840;22.01.2020;6105387284;165000.0
445003882430;22.01.2020;6105387212;108000.0
445004161092;22.01.2020;6105387208;130000.0
007289876432;22.01.2020;6105387001;100000.0
000023406238;22.01.2020;6105387121;150000.0
445002655022;22.01.2020;6105387086;96000.0
000651423738;22.01.2020;6105387014;250000.0
007281299868;22.01.2020;6105387126;838500.0
445002929267;22.01.2020;6105387169;210000.0
445008563287;22.01.2020;6105387102;160000.0
445009650466;22.01.2020;6105387085;80000.0
445009665290;22.01.2020;6105387084;200000.0
007281256940;22.01.2020;6105006712;82994.7
445000816072;22.01.2020;6105387170;90000.0
445005001753;22.01.2020;6105386879;130000.0
445000880951;22.01.2020;6105386889;200000.0
444006510458;22.01.2020;6105386844;248000.0
445005464268;22.01.2020;6105386769;232000.0
445005971615;22.01.2020;6105386958;228000.0
007274006022;22.01.2020;6105387026;500000.0
445005721732;22.01.2020;6105386926;124000.0
445006971658;22.01.2020;6105386977;104000.0
444004696706;22.01.2020;6105386891;156000.0
445003096139;22.01.2020;6105386875;94000.0
445003844870;22.01.2020;6105386890;120000.0
000278670747;22.01.2020;6105386802;150000.0
000869639831;22.01.2020;6105386495;96000.0
003457173848;22.01.2020;6105386567;310000.0
444004270527;22.01.2020;6105386534;115000.0
445006065029;22.01.2020;6105386468;85000.0
007290792191;22.01.2020;6105386741;184000.0
007284157676;22.01.2020;6105386729;123000.0
445009669875;22.01.2020;6105386708;175000.0
445009659600;22.01.2020;6105386494;145000.0
007271065145;22.01.2020;6105386565;80000.0
445009637530;22.01.2020;6105386566;164000.0
445009647349;22.01.2020;6105386632;300000.0
445009656559;22.01.2020;6105386395;130000.0
445009651257;22.01.2020;6105386451;350000.0
445009655924;22.01.2020;6105386322;108000.0
007262396032;22.01.2020;6105386358;253000.0
444005660287;22.01.2020;6105386401;250000.0
445000757756;22.01.2020;6105386310;144000.0
007292176855;22.01.2020;6105386371;200000.0
445005974309;22.01.2020;6105386357;105000.0
444005652993;22.01.2020;6105386585;105000.0
445000170725;22.01.2020;6105386614;100000.0
007261250016;22.01.2020;6105386172;160000.0
445008187699;22.01.2020;6105385957;130000.0
445004963171;22.01.2020;6105386036;280000.0
444005136016;22.01.2020;6105385996;228000.0
444004305232;22.01.2020;6105386270;136000.0
007289090313;22.01.2020;6105386019;142000.0
445008600130;22.01.2020;6105385959;105000.0
445006807468;22.01.2020;6105385852;134000.0
445008593281;22.01.2020;6105385987;184000.0
445004383290;22.01.2020;6105385742;180000.0
445001543605;22.01.2020;6105385613;352000.0
445009662231;22.01.2020;6105385726;250000.0
445006471624;22.01.2020;6105385690;120000.0
445009547845;22.01.2020;6105385680;176000.0
445001834843;22.01.2020;6105385725;70000.0
444004222031;22.01.2020;6105385755;400000.0
445005921644;22.01.2020;6105385821;210000.0
445001557278;22.01.2020;6105385838;150000.0
007288098035;22.01.2020;6105385678;240000.0
445009663488;22.01.2020;6105385614;100000.0
007849735132;22.01.2020;6105385675;140000.0
445009655861;22.01.2020;6105385615;135000.0
007260192670;22.01.2020;6105385664;200000.0
445001218965;22.01.2020;6105385439;260000.0
445006348415;22.01.2020;6105385447;230000.0
007288838295;22.01.2020;6105385440;212000.0
007289197464;22.01.2020;6105385201;200000.0
445009664820;22.01.2020;6105385191;105000.0
445009660368;22.01.2020;6105385295;150000.0
444000174534;22.01.2020;6105385305;250000.0
444006037003;22.01.2020;6105385002;100000.0
445005137645;22.01.2020;6105385034;112000.0
007833783953;22.01.2020;6105385016;250000.0
445008743738;22.01.2020;6105384973;340000.0
007274945035;22.01.2020;6105385183;404000.0
445003273834;22.01.2020;6105385032;92000.0
007286056499;22.01.2020;6105385114;250000.0
444005228024;22.01.2020;6105385153;143000.0
007282899043;22.01.2020;6105385186;150000.0
445009672998;22.01.2020;6105385116;224000.0
445008479133;22.01.2020;6105384989;150000.0
445001348923;22.01.2020;6105384968;212000.0
445005502030;22.01.2020;6105385142;164000.0
445009664128;22.01.2020;6105384990;135000.0
445009655389;22.01.2020;6105384999;76000.0
445009639335;22.01.2020;6105385036;180000.0
445005374573;22.01.2020;6105384920;355000.0
445009673681;22.01.2020;6105385164;144000.0
444005299242;22.01.2020;6105385175;110000.0
444005907610;22.01.2020;6105385044;110000.0
445000520972;22.01.2020;6105384876;144000.0
445009656460;22.01.2020;6105384664;236000.0
445000048044;22.01.2020;6100183837;301261.89
444004989682;22.01.2020;6105384878;108000.0
445009647085;22.01.2020;6105384685;190000.0
445003825476;22.01.2020;6105384914;228000.0
444002589161;22.01.2020;6105384717;200000.0
445007720421;22.01.2020;6105384913;170000.0
007269647870;22.01.2020;6105384908;65000.0
445001761275;22.01.2020;6105384898;190000.0
445005097201;22.01.2020;6105384506;305000.0
444005334618;22.01.2020;6105384823;210000.0
445009660986;22.01.2020;6105384725;155000.0
007281152598;22.01.2020;6105384635;540000.0
007286110402;22.01.2020;6105384591;80000.0
007253855671;22.01.2020;6105384620;225000.0
445009648578;22.01.2020;6105384737;120000.0
445009646538;22.01.2020;6105384626;264000.0
002465990538;22.01.2020;6105384768;400000.0
007287761378;22.01.2020;6105384433;80000.0
007287767933;22.01.2020;6105384590;180000.0
444003575820;22.01.2020;6105384434;168000.0
007250218860;22.01.2020;6105384485;150000.0
445001249073;22.01.2020;6105384605;154000.0
009048424180;22.01.2020;6105384546;220000.0
444005977118;22.01.2020;6105384435;100000.0
445009652029;22.01.2020;6105384473;160000.0
444004976181;22.01.2020;6105384556;117000.0
445009589206;22.01.2020;6105384545;210000.0
445009573071;22.01.2020;6105384627;92000.0
445005320521;22.01.2020;6105384621;120000.0
007282563966;22.01.2020;6105384345;115000.0
444005241869;22.01.2020;6105384453;120000.0
445009672990;22.01.2020;6105384166;124000.0
444006373937;22.01.2020;6105384133;136000.0
445001370506;22.01.2020;6105384149;168000.0
007282856022;22.01.2020;6105384291;170000.0
000933888580;22.01.2020;6105384094;79000.0
007282260895;22.01.2020;6105384148;216000.0
445009666927;22.01.2020;6105384203;320000.0
445001140541;22.01.2020;6105384135;108000.0
445003363608;22.01.2020;6105384268;140000.0
445009381121;22.01.2020;6105384143;168000.0
445004616302;22.01.2020;6105384163;105000.0
445000556688;22.01.2020;6105384068;184000.0
445006824800;22.01.2020;6105384234;110000.0
445003413587;22.01.2020;6105384224;212000.0
445001857440;22.01.2020;6105384179;148000.0
445000336913;22.01.2020;6105384253;180000.0
000057850242;22.01.2020;6105384121;272000.0
445001288751;22.01.2020;6105384095;200000.0
007288941511;22.01.2020;6105384066;112000.0
445009652278;22.01.2020;6105384010;200000.0
445004826992;22.01.2020;6105384011;300000.0
445001248452;22.01.2020;6105383861;200000.0
445009636029;22.01.2020;6105384069;140000.0
444004110860;22.01.2020;6105384287;132000.0
007275384943;22.01.2020;6105384204;144000.0
445008498254;22.01.2020;6105384055;120000.0
445009022137;22.01.2020;6105383805;170000.0
445009634656;22.01.2020;6105383810;77000.0
444005377563;22.01.2020;6105383864;252000.0
007285712567;22.01.2020;6105383757;256000.0
007287287217;22.01.2020;6105383985;95000.0
445009657001;22.01.2020;6105383924;145000.0
445004603463;22.01.2020;6105383890;250000.0
445009131448;23.01.2020;6105392031;250000.0
445009644544;23.01.2020;6105392070;185000.0
444005891170;23.01.2020;6105392062;200000.0
007254232601;23.01.2020;6105392028;90000.0
445001346460;23.01.2020;6105392032;206500.0
445009591416;23.01.2020;6105392030;216000.0
444006005507;23.01.2020;6105391844;140000.0
445009647728;23.01.2020;6105391888;181000.0
445003104265;23.01.2020;6105391834;270000.0
007285877155;23.01.2020;6105391972;140000.0
445003669060;23.01.2020;6105391896;136000.0
007261364310;23.01.2020;6105391959;440000.0
445009652040;23.01.2020;6105392001;136000.0
002687602704;23.01.2020;6105391815;130000.0
444005041628;23.01.2020;6105391957;140000.0
445007635007;23.01.2020;6105391889;115000.0
007282181700;23.01.2020;6105391884;180000.0
445009667379;23.01.2020;6105391904;160000.0
445009674775;23.01.2020;6105391958;144000.0
444006493778;23.01.2020;6105391983;200000.0
444001692570;23.01.2020;6105391852;104000.0
445000978213;23.01.2020;6105391910;112000.0
444005016275;23.01.2020;6105391554;140000.0
444004814051;23.01.2020;6105391747;188000.0
444006081089;23.01.2020;6105391718;185000.0
445001419484;23.01.2020;6105391812;150000.0
444005004674;23.01.2020;6105391764;58863.51
445002321372;23.01.2020;6105391683;200000.0
444003515871;23.01.2020;6105391693;170000.0
445004355478;23.01.2020;6100934559;103728.2
445009667671;23.01.2020;6105391624;100000.0
009825651045;23.01.2020;6105391813;200000.0
445001209274;23.01.2020;6105391802;250000.0
445007012778;23.01.2020;6105391788;170000.0
445000846040;23.01.2020;6105391557;163000.0
444004578169;23.01.2020;6105391635;150000.0
444004693778;23.01.2020;6105391803;215000.0
445009679907;23.01.2020;6105391441;108000.0
007281203173;23.01.2020;6105391578;200000.0
007286458139;23.01.2020;6105391390;100000.0
445009662931;23.01.2020;6105391494;550000.0
007287646432;23.01.2020;6105391538;238000.0
007282497053;23.01.2020;6105391516;150000.0
445009664326;23.01.2020;6105391485;250000.0
444001827769;23.01.2020;6105391363;250000.0
445003782179;23.01.2020;6105391322;120000.0
445000844475;23.01.2020;6105391284;460000.0
445009652445;23.01.2020;6105391318;128000.0
444004861506;23.01.2020;6105391244;256000.0
445009670418;23.01.2020;6105391378;118000.0
445000248781;23.01.2020;6105391150;140000.0
002647468600;23.01.2020;6105391242;120000.0
007275004046;23.01.2020;6105391332;800000.0
445009651906;23.01.2020;6105391354;150000.0
445004144851;23.01.2020;6105391084;112000.0
000665293488;23.01.2020;6105391001;176000.0
445009657691;23.01.2020;6105391112;228000.0
445008924119;23.01.2020;6105391072;140000.0
445007246614;23.01.2020;6105391012;150000.0
445001194221;23.01.2020;6105391043;185000.0
444005650556;23.01.2020;6105391086;100000.0
000895606717;23.01.2020;6105390980;156000.0
007281961722;23.01.2020;6105391018;240000.0
007287514851;23.01.2020;6105391044;124000.0
445009638144;23.01.2020;6105390819;150000.0
444004363361;23.01.2020;6105390851;550000.0
444005565194;23.01.2020;6105390847;184000.0
445009593580;23.01.2020;6105390864;225000.0
445009559483;23.01.2020;6105390770;500000.0
445004138378;23.01.2020;6105390925;160000.0
444004627235;23.01.2020;6105390944;204765.09
445004816132;23.01.2020;6105390954;149000.0
445008854701;23.01.2020;6105390845;260000.0
445002985008;23.01.2020;6105390927;320000.0
445009657824;23.01.2020;6105390926;99000.0
445007161211;23.01.2020;6105390784;160000.0
445009656874;23.01.2020;6105390643;220000.0
445003224380;23.01.2020;6105390754;196000.0
445008676907;23.01.2020;6105390683;140000.0
445003010299;23.01.2020;6105390665;125000.0
445009662823;23.01.2020;6105390745;50000.0
007287247858;23.01.2020;6105390713;110000.0
445006205912;23.01.2020;6105391073;120000.0
445009562581;23.01.2020;6105390362;120000.0
445004740766;23.01.2020;6105390527;100000.0
445008713286;23.01.2020;6105390694;170000.0
445002360573;23.01.2020;6105390594;105000.0
007260258119;23.01.2020;6105390548;250000.0
445004493180;23.01.2020;6105390671;133000.0
444006418065;23.01.2020;6105390451;130000.0
445006334627;23.01.2020;6105390562;80000.0
445008515295;23.01.2020;6105390323;140000.0
007262419460;23.01.2020;6105390404;300000.0
444005372618;23.01.2020;6105390308;170000.0
445009662293;23.01.2020;6105390176;76000.0
445005266545;23.01.2020;6105390275;90000.0
445005825447;23.01.2020;6105390075;95000.0
445009656530;23.01.2020;6105390290;170000.0
007260230085;23.01.2020;6105389960;328000.0
007285449582;23.01.2020;6105390488;140000.0
007289844418;23.01.2020;6105390089;160000.0
445009623491;23.01.2020;6105390035;70000.0
445001392450;23.01.2020;6105390036;80000.0
444003549345;23.01.2020;6105390017;260000.0
445009666953;23.01.2020;6105390027;136000.0
445009665633;23.01.2020;6105389993;80000.0
445008679334;23.01.2020;6105390198;193000.0
007287854788;23.01.2020;6105390158;250000.0
445004505045;23.01.2020;6105390118;96000.0
444004619172;23.01.2020;6105390094;280000.0
445006922708;23.01.2020;6105389821;105000.0
444003718546;23.01.2020;6105389770;350000.0
007254175708;23.01.2020;6105389771;280000.0
445000133002;23.01.2020;6105389924;200000.0
445006088691;23.01.2020;6105389737;128000.0
007288603102;23.01.2020;6105389775;200000.0
445009636866;23.01.2020;6105389782;150000.0
445003863564;23.01.2020;6105389729;240000.0
445009648484;23.01.2020;6105389722;260000.0
445004854757;23.01.2020;6105389665;200000.0
445009665465;23.01.2020;6105389154;220000.0
445004479871;23.01.2020;6105389185;160000.0
445009609117;23.01.2020;6105389584;220000.0
007289061027;23.01.2020;6105389456;230000.0
007273433558;23.01.2020;6105389519;130000.0
445008575536;23.01.2020;6105388781;150000.0
445004321957;23.01.2020;6105389043;120000.0
000892986199;23.01.2020;6105389561;110000.0
445009662349;23.01.2020;6105389538;110000.0
007272561360;23.01.2020;6105389517;510000.0
007287510060;23.01.2020;6105389595;110000.0
000463967384;23.01.2020;6105389618;240000.0
000827971713;23.01.2020;6105389153;104000.0
445000727232;23.01.2020;6105389097;120000.0
007254304257;23.01.2020;6105389264;120000.0
007276389293;23.01.2020;6105389227;380000.0
007266695726;23.01.2020;6105389463;105000.0
444006054023;23.01.2020;6105389277;120000.0
445009644247;23.01.2020;6105389454;304000.0
445009658392;23.01.2020;6105389222;150000.0
007288986589;23.01.2020;6105389422;281000.0
444006434674;23.01.2020;6105389335;400000.0
001524407135;23.01.2020;6105389437;216000.0
445009661485;23.01.2020;6105389068;335000.0
445000664263;23.01.2020;6105389143;85000.0
445009623280;23.01.2020;6105389138;320000.0
445009594890;23.01.2020;6105389087;240000.0
445005703989;23.01.2020;6105389114;224000.0
445009665975;23.01.2020;6105389212;95000.0
445009658003;23.01.2020;6105389308;90000.0
445002792971;23.01.2020;6105389346;150000.0
445009661253;23.01.2020;6105388749;104000.0
007289814506;23.01.2020;6105388912;200000.0
445006531767;23.01.2020;6105388784;235000.0
445000835775;23.01.2020;6105388973;168000.0
445001789830;23.01.2020;6105388768;128000.0
445001714510;23.01.2020;6105388835;160000.0
007292193593;23.01.2020;6105388773;185000.0
445009640967;23.01.2020;6105388805;75000.0
444005852779;23.01.2020;6105388795;106000.0
445009620419;23.01.2020;6105388816;70000.0
444005475284;23.01.2020;6105388859;90000.0
007282853426;23.01.2020;6105388886;70000.0
445009650430;23.01.2020;6105389032;160000.0
445008460060;23.01.2020;6105389054;175000.0
445002011953;23.01.2020;6105388961;200000.0
007293664018;23.01.2020;6105388843;140000.0
445008990735;23.01.2020;6105388770;250000.0
445009606214;23.01.2020;6105388878;115000.0
445009664656;23.01.2020;6105388975;200000.0
444003021530;23.01.2020;6105388942;216000.0
445009659783;23.01.2020;6105388804;90000.0
007252961719;23.01.2020;6105388740;135000.0
445008969306;23.01.2020;6105388844;95000.0
445008781288;23.01.2020;6105388584;175000.0
007261069344;23.01.2020;6105388653;292000.0
445001187833;23.01.2020;6105388726;272000.0
445009663100;23.01.2020;6105388603;107500.0
445009656207;23.01.2020;6105388623;190000.0
444005594138;23.01.2020;6105388743;168000.0
445005608127;23.01.2020;6105388643;160000.0
445005267399;23.01.2020;6105388662;215000.0
444006262031;23.01.2020;6105388567;128000.0
445003010466;23.01.2020;6105388651;196000.0
007271267462;23.01.2020;6105388690;120000.0
445002236490;23.01.2020;6105388724;150000.0
445003759162;23.01.2020;6105388647;160000.0
445004283588;23.01.2020;6105388586;216000.0
007281220606;23.01.2020;6105388708;230000.0
445009661352;23.01.2020;6105388534;180000.0
445007685994;23.01.2020;6105388537;200000.0
445007933759;23.01.2020;6105388417;152000.0
445009616601;23.01.2020;6105388554;170000.0
445003895827;23.01.2020;6105388492;160000.0
444006299356;23.01.2020;6105388480;74000.0
007284849234;23.01.2020;6105388520;225000.0
445005495577;23.01.2020;6105388423;115000.0
003453050370;23.01.2020;6105388410;276000.0
007260390725;23.01.2020;6105388382;155000.0
445009657067;23.01.2020;6105388481;184000.0
445000012109;23.01.2020;6105388452;144000.0
445006815739;23.01.2020;6105388261;65000.0
445004280559;23.01.2020;6105388292;270000.0
007288840411;23.01.2020;6105388266;300000.0
007254140842;23.01.2020;6105388344;104000.0
445009677700;23.01.2020;6105388725;150000.0
444004854851;24.01.2020;6105395251;230000.0
445003987009;24.01.2020;6105395185;350000.0
445009672466;24.01.2020;6105395172;164000.0
444005287128;24.01.2020;6105395366;53000.0
445009666771;24.01.2020;6105395138;155000.0
444004404842;24.01.2020;6105395171;108000.0
445002087328;24.01.2020;6105395141;104000.0
445006985219;24.01.2020;6105395074;115000.0
444006021937;24.01.2020;6105395066;100000.0
445008449818;24.01.2020;6105395089;148000.0
445000275505;24.01.2020;6105395065;170000.0
445003527348;24.01.2020;6105395072;90000.0
445009685042;24.01.2020;6105395043;600000.0
445002651708;24.01.2020;6105395026;158500.0
001478131913;24.01.2020;6105395045;125000.0
444005821577;24.01.2020;6105394968;255000.0
445000610043;24.01.2020;6105394995;196000.0
445002898060;24.01.2020;6105394823;144000.0
445008567168;24.01.2020;6105394961;112000.0
445009661987;24.01.2020;6105394872;140000.0
007283013422;24.01.2020;6105394940;330000.0
445000505186;24.01.2020;6105394929;150000.0
445001383211;24.01.2020;6105394908;110000.0
445001975222;24.01.2020;6105394909;70144.01
444004993164;24.01.2020;6105394930;150000.0
444004495333;24.01.2020;6105394815;244000.0
445009271481;24.01.2020;6105394938;160000.0
007289101992;24.01.2020;6105394773;310000.0
445009659964;24.01.2020;6105394740;85000.0
445009652542;24.01.2020;6105394751;245000.0
445003245406;24.01.2020;6105394777;160000.0
007262293637;24.01.2020;6105394764;150000.0
445009654527;24.01.2020;6105394776;165000.0
007283241704;24.01.2020;6105394705;120000.0
445007474717;24.01.2020;6105394727;208000.0
007289844794;24.01.2020;6105394671;220000.0
007292193190;24.01.2020;6105394693;184000.0
445004172542;24.01.2020;6105394573;200000.0
445000671016;24.01.2020;6105396148;140000.0
444001772795;24.01.2020;6105394611;220000.0
445005904481;24.01.2020;6105394636;176000.0
445000379625;24.01.2020;6007118111;30193.0
444004205518;24.01.2020;6105394592;120000.0
445005626010;24.01.2020;6105394561;160000.0
444005811248;24.01.2020;6105394484;264000.0
001787535758;24.01.2020;6105394547;90000.0
445002662616;24.01.2020;6105394442;95000.0
000149874422;24.01.2020;6105394464;250000.0
009828220144;24.01.2020;6105394462;155000.0
007282149986;24.01.2020;6105394426;100000.0
007262984052;24.01.2020;6105394395;170000.0
444005625095;24.01.2020;6105394513;170000.0
445001164687;24.01.2020;6105394443;96000.0
445009670284;24.01.2020;6105394511;250000.0
007287924529;24.01.2020;6105394355;152000.0
445009272590;24.01.2020;6105394171;205000.0
445006875749;24.01.2020;6105394353;136000.0
445000227419;24.01.2020;6105394208;130000.0
007260425551;24.01.2020;6105394291;200000.0
445007011574;24.01.2020;6105394223;184000.0
000090520430;24.01.2020;6105394271;225000.0
445009669263;24.01.2020;6105393912;112000.0
445000085062;24.01.2020;6105394133;160000.0
445000445726;24.01.2020;6105394134;180000.0
445009662865;24.01.2020;6105394020;240000.0
007282410234;24.01.2020;6105394106;584000.0
445009663041;24.01.2020;6105393963;320000.0
007262281182;24.01.2020;6105394132;74000.0
444004255668;24.01.2020;6105396101;215000.0
445005668095;24.01.2020;6105394138;105000.0
445008211786;24.01.2020;6105393849;75000.0
444006472034;24.01.2020;6105393825;104000.0
445009672493;24.01.2020;6105393872;100000.0
444003550704;24.01.2020;6105393882;208000.0
445009666558;24.01.2020;6105396100;100000.0
007261250559;24.01.2020;6105396111;1250000.0
444004093439;24.01.2020;6105396130;112000.0
444005983239;24.01.2020;6105393834;136000.0
445009670396;24.01.2020;6105393843;102000.0
445001733485;24.01.2020;6105393847;236000.0
445004603860;24.01.2020;6105393726;350000.0
445004490716;24.01.2020;6105396098;176000.0
001106591728;24.01.2020;6105393735;205000.0
007286640409;24.01.2020;6105393697;110000.0
444004037818;24.01.2020;6105396128;115000.0
007277830138;24.01.2020;6105393733;319200.0
007253878768;24.01.2020;6105393673;70000.0
445009647672;24.01.2020;6105393696;200000.0
445009663364;24.01.2020;6105393699;150000.0
445006848575;24.01.2020;6105393734;300000.0
445005896259;24.01.2020;6105396115;89000.0
445006825765;24.01.2020;6105396110;192000.0
445009668673;24.01.2020;6105396126;400000.0
007260436729;24.01.2020;6105393506;152000.0
445003815571;24.01.2020;6105396114;115000.0
445008955509;24.01.2020;6105396105;104000.0
444004212700;24.01.2020;6105393574;152000.0
007286381835;24.01.2020;6105396127;350000.0
445002354831;24.01.2020;6105393646;205000.0
445009652528;24.01.2020;6105393611;175000.0
444002642823;24.01.2020;6105396122;220000.0
445009431967;24.01.2020;6105396109;60000.0
445005882933;24.01.2020;6105393521;144000.0
444003365729;24.01.2020;6105393562;170000.0
445003824838;24.01.2020;6105393624;95000.0
445006877382;24.01.2020;6105393455;188000.0
445005150638;24.01.2020;6105393428;148000.0
445004386108;24.01.2020;6105393478;300000.0
445009646651;24.01.2020;6105393422;75000.0
007284893065;24.01.2020;6105393485;160000.0
003454846453;24.01.2020;6105393482;100000.0
007286173416;24.01.2020;6105393427;84000.0
445007143002;24.01.2020;6105393375;125000.0
444003441993;24.01.2020;6105393472;180000.0
445001092884;24.01.2020;6105396097;259000.0
444005357246;24.01.2020;6105396027;148000.0
445006123353;24.01.2020;6105393305;184000.0
444005782791;24.01.2020;6105393221;130000.0
445009659382;24.01.2020;6105393230;200000.0
445004344670;24.01.2020;6105393246;330000.0
445002487155;24.01.2020;6105393356;350000.0
444002473884;24.01.2020;6105393282;120000.0
007288460930;24.01.2020;6105396093;105000.0
445009675427;24.01.2020;6105396079;99000.0
445000461314;24.01.2020;6105396036;265000.0
445008188588;24.01.2020;6105396040;77000.0
445009673625;24.01.2020;6105396035;250000.0
445009648831;24.01.2020;6105396059;114000.0
445009669418;24.01.2020;6105393082;87000.0
007260925052;24.01.2020;6105396012;100000.0
007285224004;24.01.2020;6105396025;240000.0
445008606676;24.01.2020;6105396032;120000.0
445007466410;24.01.2020;6105396058;108000.0
445009674474;24.01.2020;6105396094;250000.0
445009655119;24.01.2020;6105396020;120000.0
445004716146;24.01.2020;6105395991;160000.0
445007982271;24.01.2020;6105396024;496000.0
444003028805;24.01.2020;6105396048;130000.0
445009649732;24.01.2020;6105396026;130000.0
445008636725;24.01.2020;6105396041;135000.0
445008700303;24.01.2020;6105396075;124000.0
445002611496;24.01.2020;6105396064;224000.0
007252845200;24.01.2020;6105393165;215000.0
445008495576;24.01.2020;6105395989;100000.0
445002080637;24.01.2020;6105393084;220000.0
445007614594;24.01.2020;6105395972;96000.0
444005965701;24.01.2020;6105393106;145000.0
445009669920;24.01.2020;6105395956;61500.0
444001141508;24.01.2020;6105395957;160000.0
